image_id,file_path,level,level_idx,level_name,label,is_fake,severity_weight,source,split,orig_width,orig_height,orig_path,sha1
L4_fake_049,dataset/images/L4_fake_049.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,test,512,512,images/L4DeepFake/sd_political_003.jpg,38eb6808a65c4389
L4_fake_050,dataset/images/L4_fake_050.jpg,L4,4,International / political,fake,1,3.5,stable-diffusion-1.5,test,512,512,images/L4DeepFake/sd_political_025.jpg,c359bb28b11e3db3
L4_real_001,dataset/images/L4_real_001.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_090.jpg,a535f8dab1efb517
L4_real_002,dataset/images/L4_real_002.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,752,images/L4Real/commons_pol_089.jpg,57713d6a60e63fa3
L4_real_003,dataset/images/L4_real_003.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_131.jpg,961fb0673f12c879
L4_real_004,dataset/images/L4_real_004.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_139.jpg,596f7d64a118584e
L4_real_005,dataset/images/L4_real_005.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,635,images/L4Real/commons_pol_111.jpg,bc9fa87dbdc146d3
L4_real_006,dataset/images/L4_real_006.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,1438,images/L4Real/commons_pol_096.jpg,74c2dbeb3bfbc5b6
L4_real_007,dataset/images/L4_real_007.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_082.jpg,9662073bba9b06cf
L4_real_008,dataset/images/L4_real_008.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,645,images/L4Real/commons_pol_059.jpg,ef399e0ac254afc1
L4_real_009,dataset/images/L4_real_009.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,617,images/L4Real/commons_pol_127.jpg,fe007d9e155c44a8
L4_real_010,dataset/images/L4_real_010.jpg,L4,4,International / political,real,0,3.5,openfake-real,train,650,442,images/L4Real/openfake_pol_real_027.jpg,c73517d1ecc3d996
L4_real_011,dataset/images/L4_real_011.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,1280,images/L4Real/commons_pol_109.jpg,1a11533ee928d408
L4_real_012,dataset/images/L4_real_012.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,720,images/L4Real/commons_pol_088.jpg,729c84eb82131afd
L4_real_013,dataset/images/L4_real_013.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_086.jpg,ba01c6378d972522
L4_real_014,dataset/images/L4_real_014.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,658,images/L4Real/commons_pol_128.jpg,3e97b2b75e69a775
L4_real_015,dataset/images/L4_real_015.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,720,images/L4Real/commons_pol_094.jpg,8a9efd5f91162f41
L4_real_016,dataset/images/L4_real_016.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,1440,images/L4Real/commons_pol_105.jpg,c93c33f3909a558d
L4_real_017,dataset/images/L4_real_017.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_145.jpg,6443b1a3e6db55f6
L4_real_018,dataset/images/L4_real_018.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,601,images/L4Real/commons_pol_087.jpg,637106c12c63ce64
L4_real_019,dataset/images/L4_real_019.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,540,images/L4Real/commons_pol_091.jpg,d4a0e9415b67363f
L4_real_020,dataset/images/L4_real_020.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_123.jpg,4d1ee271f31f6b2e
L4_real_021,dataset/images/L4_real_021.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,641,images/L4Real/commons_pol_047.jpg,aaa441d4c8db11c0
L4_real_022,dataset/images/L4_real_022.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,638,images/L4Real/commons_pol_126.jpg,76102ff9d6a19748
L4_real_023,dataset/images/L4_real_023.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_148.jpg,2a4656bedec76669
L4_real_024,dataset/images/L4_real_024.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,643,images/L4Real/commons_pol_101.jpg,2bcb620a6f74e692
L4_real_025,dataset/images/L4_real_025.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,720,images/L4Real/commons_pol_065.jpg,f83689c07b1ae436
L4_real_026,dataset/images/L4_real_026.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,631,images/L4Real/commons_pol_085.jpg,614ec71618025169
L4_real_027,dataset/images/L4_real_027.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,639,images/L4Real/commons_pol_039.jpg,0d68ec7a7435b8ba
L4_real_028,dataset/images/L4_real_028.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,636,images/L4Real/commons_pol_134.jpg,c74daae1676702ee
L4_real_029,dataset/images/L4_real_029.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,1477,images/L4Real/commons_pol_110.jpg,5d9e6bfcd02fadf5
L4_real_030,dataset/images/L4_real_030.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,670,images/L4Real/commons_pol_121.jpg,ede8024c2da70c35
L4_real_031,dataset/images/L4_real_031.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,637,images/L4Real/commons_pol_118.jpg,00b52c5db67c3095
L4_real_032,dataset/images/L4_real_032.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,640,images/L4Real/commons_pol_136.jpg,9ccaecabc40bf0e6
L4_real_033,dataset/images/L4_real_033.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,720,images/L4Real/commons_pol_095.jpg,f418b6b02e2139f9
L4_real_034,dataset/images/L4_real_034.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,598,images/L4Real/commons_pol_137.jpg,1071364dcf892a2f
L4_real_035,dataset/images/L4_real_035.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,train,960,720,images/L4Real/commons_pol_069.jpg,037b7c753a043fed
L4_real_036,dataset/images/L4_real_036.jpg,L4,4,International / political,real,0,3.5,openfake-real,val,768,432,images/L4Real/openfake_pol_real_018.jpg,2b9286fc7841816c
L4_real_037,dataset/images/L4_real_037.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,val,960,640,images/L4Real/commons_pol_144.jpg,2f352a355d27edd7
L4_real_038,dataset/images/L4_real_038.jpg,L4,4,International / political,real,0,3.5,openfake-real,val,1024,680,images/L4Real/openfake_pol_real_015.jpg,f185c104e8c32500
L4_real_039,dataset/images/L4_real_039.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,val,960,607,images/L4Real/commons_pol_132.jpg,b13f98a830c053a2
L4_real_040,dataset/images/L4_real_040.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,val,960,960,images/L4Real/commons_pol_107.jpg,fe4676c7b46d47f8
L4_real_041,dataset/images/L4_real_041.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,val,960,960,images/L4Real/commons_pol_040.jpg,d5cec47f17d7a0ae
L4_real_042,dataset/images/L4_real_042.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,val,960,540,images/L4Real/commons_pol_129.jpg,eb9749a4115c78de
L4_real_043,dataset/images/L4_real_043.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,val,960,640,images/L4Real/commons_pol_080.jpg,78f202125cc9b808
L4_real_044,dataset/images/L4_real_044.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,test,960,638,images/L4Real/commons_pol_053.jpg,25e9d042140a6df3
L4_real_045,dataset/images/L4_real_045.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,test,960,641,images/L4Real/commons_pol_068.jpg,a632bed90a5305d4
L4_real_046,dataset/images/L4_real_046.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,test,960,769,images/L4Real/commons_pol_028.jpg,302693ebbf0794ef
L4_real_047,dataset/images/L4_real_047.jpg,L4,4,International / political,real,0,3.5,openfake-real,test,1440,1080,images/L4Real/openfake_pol_real_031.jpg,a39becfdb89b3402
L4_real_048,dataset/images/L4_real_048.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,test,960,637,images/L4Real/commons_pol_116.jpg,eb089f57e5c5d883
L4_real_049,dataset/images/L4_real_049.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,test,960,640,images/L4Real/commons_pol_149.jpg,33ab0905083723bd
L4_real_050,dataset/images/L4_real_050.jpg,L4,4,International / political,real,0,3.5,wikimedia-commons,test,960,636,images/L4Real/commons_pol_130.jpg,76dabff7b0d3cc76
L5_fake_001,dataset/images/L5_fake_001.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_028.jpg,5925814e24424b63
L5_fake_002,dataset/images/L5_fake_002.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_019.jpg,fc7d62031bc90720
L5_fake_003,dataset/images/L5_fake_003.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_024.jpg,92c3b045d64be967
L5_fake_004,dataset/images/L5_fake_004.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_012.jpg,33bd7eec9061d130
L5_fake_005,dataset/images/L5_fake_005.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_042.jpg,0c8dd984c4b5c35d
L5_fake_006,dataset/images/L5_fake_006.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_034.jpg,7f6959baab62ae07
L5_fake_007,dataset/images/L5_fake_007.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_007.jpg,3d50c76c5418833d
L5_fake_008,dataset/images/L5_fake_008.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_022.jpg,7b4ecceb164fa1b4
L5_fake_009,dataset/images/L5_fake_009.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_046.jpg,aa3611fed5b892b9
L5_fake_010,dataset/images/L5_fake_010.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_009.jpg,16f43bf27673c410
L5_fake_011,dataset/images/L5_fake_011.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_011.jpg,97498064ff7bdf9a
L5_fake_012,dataset/images/L5_fake_012.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_049.jpg,181dae024ac9bad0
L5_fake_013,dataset/images/L5_fake_013.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_036.jpg,cf8363bb5fb38882
L5_fake_014,dataset/images/L5_fake_014.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_050.jpg,8089b7cd347f8a38
L5_fake_015,dataset/images/L5_fake_015.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_039.jpg,dbcb1db75a878aa9
L5_fake_016,dataset/images/L5_fake_016.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_033.jpg,87d66477c14697da
L5_fake_017,dataset/images/L5_fake_017.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_029.jpg,b29e3c5e30a78b21
L5_fake_018,dataset/images/L5_fake_018.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_018.jpg,511f3ea4e1110e52
L5_fake_019,dataset/images/L5_fake_019.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_045.jpg,019ee0b8cba76e0d
L5_fake_020,dataset/images/L5_fake_020.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_048.jpg,28059d7838b38d77
L5_fake_021,dataset/images/L5_fake_021.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_017.jpg,6ff5ae123040f0ca
L5_fake_022,dataset/images/L5_fake_022.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_006.jpg,194422517b4cf9d9
L5_fake_023,dataset/images/L5_fake_023.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_008.jpg,5b57f321f8ec744b
L5_fake_024,dataset/images/L5_fake_024.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_014.jpg,566d5aad7e20fba5
L5_fake_025,dataset/images/L5_fake_025.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_004.jpg,9062dd753f9ff185
L5_fake_026,dataset/images/L5_fake_026.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_038.jpg,cd0d06a788c8cf3c
L5_fake_027,dataset/images/L5_fake_027.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_035.jpg,5196d7a0aa09b92c
L5_fake_028,dataset/images/L5_fake_028.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_001.jpg,352ca4fd9b2cdad9
L5_fake_029,dataset/images/L5_fake_029.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_023.jpg,914e1b04969dba8a
L5_fake_030,dataset/images/L5_fake_030.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_021.jpg,09a0be0ea3d5e621
L5_fake_031,dataset/images/L5_fake_031.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_041.jpg,819c1e76a70f3ea2
L5_fake_032,dataset/images/L5_fake_032.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_043.jpg,43821fbda5dfb1d7
L5_fake_033,dataset/images/L5_fake_033.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_026.jpg,c8f773ddf67689d0
L5_fake_034,dataset/images/L5_fake_034.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_032.jpg,a496baf14781ef28
L5_fake_035,dataset/images/L5_fake_035.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,train,512,512,images/L5DeepFake/sd_conflict_025.jpg,eb7268ecea3d0844
L5_fake_036,dataset/images/L5_fake_036.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_047.jpg,b0cdbced2d1e62c1
L5_fake_037,dataset/images/L5_fake_037.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_037.jpg,d7ca8c5c2f120493
L5_fake_038,dataset/images/L5_fake_038.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_027.jpg,46e88d814cdfea71
L5_fake_039,dataset/images/L5_fake_039.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_030.jpg,de9c11bd1e4b0ea1
L5_fake_040,dataset/images/L5_fake_040.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_005.jpg,9a2eb7ec8fa2bd8e
L5_fake_041,dataset/images/L5_fake_041.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_040.jpg,09c6548d544130ab
L5_fake_042,dataset/images/L5_fake_042.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_031.jpg,b4365ce59d32ee77
L5_fake_043,dataset/images/L5_fake_043.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,val,512,512,images/L5DeepFake/sd_conflict_016.jpg,46ceb8075f96f4f8
L5_fake_044,dataset/images/L5_fake_044.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,test,512,512,images/L5DeepFake/sd_conflict_003.jpg,fe6003dc2c96acc0
L5_fake_045,dataset/images/L5_fake_045.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,test,512,512,images/L5DeepFake/sd_conflict_002.jpg,ab009a9308d371f5
L5_fake_046,dataset/images/L5_fake_046.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,test,512,512,images/L5DeepFake/sd_conflict_010.jpg,fe531cc76fb69b67
L5_fake_047,dataset/images/L5_fake_047.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,test,512,512,images/L5DeepFake/sd_conflict_013.jpg,0c946d8fde503495
L5_fake_048,dataset/images/L5_fake_048.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,test,512,512,images/L5DeepFake/sd_conflict_015.jpg,39c5690ebd65c575
L5_fake_049,dataset/images/L5_fake_049.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,test,512,512,images/L5DeepFake/sd_conflict_020.jpg,bcbeeedaf7591a1d
L5_fake_050,dataset/images/L5_fake_050.jpg,L5,5,Military / armed conflict,fake,1,4.0,stable-diffusion-1.5,test,512,512,images/L5DeepFake/sd_conflict_044.jpg,ea03e76e010f6af8
L5_real_001,dataset/images/L5_real_001.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,686,images/L5Real/commons_mil_098.jpg,3bc5e41ff823e8e4
L5_real_002,dataset/images/L5_real_002.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,720,images/L5Real/commons_mil_041.jpg,ac99b06180390a54
L5_real_003,dataset/images/L5_real_003.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_071.jpg,0a981bf88404ccab
L5_real_004,dataset/images/L5_real_004.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,686,images/L5Real/commons_mil_090.jpg,fc59ba511f7cd6b6
L5_real_005,dataset/images/L5_real_005.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,467,images/L5Real/commons_mil_066.jpg,364dd8565b20389e
L5_real_006,dataset/images/L5_real_006.jpg,L5,5,Military / armed conflict,real,0,4.0,openfake-real,train,320,214,images/L5Real/openfake_mil_real_045.jpg,1ac308f131d02b44
L5_real_007,dataset/images/L5_real_007.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_068.jpg,51de8d346090e613
L5_real_008,dataset/images/L5_real_008.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_007.jpg,988036a881a0b4aa
L5_real_009,dataset/images/L5_real_009.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_009.jpg,5168a7b2240d446b
L5_real_010,dataset/images/L5_real_010.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_060.jpg,5908b8f685fd3aaf
L5_real_011,dataset/images/L5_real_011.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,1440,images/L5Real/commons_mil_081.jpg,8c284f76c08c3963
L5_real_012,dataset/images/L5_real_012.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_020.jpg,84a9bd120e5d8872
L5_real_013,dataset/images/L5_real_013.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,540,images/L5Real/commons_mil_054.jpg,bbdc29b20fede6b9
L5_real_014,dataset/images/L5_real_014.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,720,images/L5Real/commons_mil_050.jpg,94dd32463fab2282
L5_real_015,dataset/images/L5_real_015.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_111.jpg,9438e65c89efeee7
L5_real_016,dataset/images/L5_real_016.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,540,images/L5Real/commons_mil_048.jpg,2ffa5c73e482f187
L5_real_017,dataset/images/L5_real_017.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,720,images/L5Real/commons_mil_040.jpg,9b4cb5a11e87e62e
L5_real_018,dataset/images/L5_real_018.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,720,images/L5Real/commons_mil_043.jpg,f6bff0f6033cfdd7
L5_real_019,dataset/images/L5_real_019.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_026.jpg,51fe7b7a033a5249
L5_real_020,dataset/images/L5_real_020.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,686,images/L5Real/commons_mil_092.jpg,77b348ee31170f10
L5_real_021,dataset/images/L5_real_021.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_073.jpg,36a5b8dd30171029
L5_real_022,dataset/images/L5_real_022.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_006.jpg,7cfa18b95de3bca7
L5_real_023,dataset/images/L5_real_023.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,720,images/L5Real/commons_mil_055.jpg,918b71bf3efefcad
L5_real_024,dataset/images/L5_real_024.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_079.jpg,8517a389ddba8e6e
L5_real_025,dataset/images/L5_real_025.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,771,images/L5Real/commons_mil_036.jpg,63a23c6944e177db
L5_real_026,dataset/images/L5_real_026.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_088.jpg,113e7dd8e2aa7606
L5_real_027,dataset/images/L5_real_027.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,686,images/L5Real/commons_mil_097.jpg,b6b2204b1a57e68d
L5_real_028,dataset/images/L5_real_028.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,659,images/L5Real/commons_mil_025.jpg,fb3911fb780f5119
L5_real_029,dataset/images/L5_real_029.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,720,images/L5Real/commons_mil_067.jpg,cfaaa0970da13cc0
L5_real_030,dataset/images/L5_real_030.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,639,images/L5Real/commons_mil_061.jpg,95954ec5e66a2397
L5_real_031,dataset/images/L5_real_031.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_116.jpg,891763d96f1771bb
L5_real_032,dataset/images/L5_real_032.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,540,images/L5Real/commons_mil_062.jpg,b7b65f651874c64b
L5_real_033,dataset/images/L5_real_033.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_114.jpg,28f7b9b726fc000e
L5_real_034,dataset/images/L5_real_034.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,720,images/L5Real/commons_mil_042.jpg,18f8b81d5ed710dc
L5_real_035,dataset/images/L5_real_035.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,train,960,640,images/L5Real/commons_mil_031.jpg,94e75459a80e46d0
L5_real_036,dataset/images/L5_real_036.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,640,images/L5Real/commons_mil_086.jpg,3da1aae29afb704d
L5_real_037,dataset/images/L5_real_037.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,640,images/L5Real/commons_mil_056.jpg,9733e86df4afee8c
L5_real_038,dataset/images/L5_real_038.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,1280,images/L5Real/commons_mil_063.jpg,b274ab65dcd33d8e
L5_real_039,dataset/images/L5_real_039.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,686,images/L5Real/commons_mil_113.jpg,6598849fefa9296a
L5_real_040,dataset/images/L5_real_040.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,540,images/L5Real/commons_mil_065.jpg,4006be76480cab7e
L5_real_041,dataset/images/L5_real_041.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,640,images/L5Real/commons_mil_112.jpg,e20a9149e4c705fb
L5_real_042,dataset/images/L5_real_042.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,640,images/L5Real/commons_mil_076.jpg,9a8f1ba1374ed24e
L5_real_043,dataset/images/L5_real_043.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,val,960,640,images/L5Real/commons_mil_057.jpg,fc7649a35225e49f
L5_real_044,dataset/images/L5_real_044.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,test,960,640,images/L5Real/commons_mil_030.jpg,e5ae4b72a97a1ac3
L5_real_045,dataset/images/L5_real_045.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,test,960,640,images/L5Real/commons_mil_117.jpg,9ac0256374cee525
L5_real_046,dataset/images/L5_real_046.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,test,960,640,images/L5Real/commons_mil_058.jpg,df6b169ea7b69b9e
L5_real_047,dataset/images/L5_real_047.jpg,L5,5,Military / armed conflict,real,0,4.0,wikimedia-commons,test,960,686,images/L5Real/commons_mil_093.jpg,cbaa2842fc1c92b0
